link,title,snippet,date,source,sentiment,sentiment_score
https://www.stocksbnb.com/reports/keppel-dc-reit-acquisition-of-kdc-sgp-7-and-8/,Keppel DC REIT – Acquisition of KDC SGP 7 and 8,"KDCREIT is proposing to acquire Keppel DC Singapore 7 (SGP 7) and Keppel DC Singapore 8 (SGP 8), situated at Genting Lane,...",2024-11-25,StocksBNB,neutral,0.9469195604324341
https://www.businesstimes.com.sg/companies-markets/reits-property/brokers-take-uobkh-upgrades-keppel-dc-reit-buy-positive-rental-reversions,Brokers’ take: UOBKH upgrades Keppel DC Reit to ‘buy’ on positive rental reversions,"UOBKH has upgraded its call on Keppel DC Real Estate Investment Trust (Reit) to “buy” from “hold”, and raised its target price to S$2.09, from S$1.98.",2024-07-31,The Business Times,positive,0.7935183048248291
https://thesmartinvestor.com.sg/smart-reads-of-the-week-keppel-dc-reit-nike-and-blue-chip-stocks-at-52-week-highs/,"Smart Reads of the Week: Keppel DC REIT, Nike and Blue-Chip Stocks at 52-Week Highs","Smart Reads of the Week: Keppel DC REIT, Nike and Blue-Chip Stocks at 52-Week Highs. We look at the latest acquisition by a data centre REIT and...",2024-07-21,The Smart Investor,neutral,0.5903393626213074
https://technode.global/2025/01/07/keppel-reit-divests-cyberjaya-data-center-in-malaysia-for-12-24m/,Singapore's Keppel REIT divests Cyberjaya data center in Malaysia for $12.24M,"Singapore-based Keppel DC REIT has divested a data center in Cyberjaya, Malaysia for MYR 55.1 million ($12.24 million).",2025-01-07,TNGlobal,neutral,0.8991962671279907
https://sbr.com.sg/markets-investing/news/keppel-dc-reit-manager-launches-985m-equity-fundraising-acquisitions,Keppel DC REIT manager launches $985m equity fundraising for acquisitions,Keppel DC REIT manager launches $985m equity fundraising for acquisitions. It acquired two data centres at 82 Genting Lane. The manager of...,2024-11-19,Singapore Business Review,neutral,0.8364726901054382
https://growbeansprout.com/weekly-market-review-25-nov-2024,Keppel DC REIT and Keppel Infrastructure Trust in focus: Weekly Review with SIAS,We discuss key developments in the global equity market and also share more about Keppel DC REIT and Keppel Infrastructure Trust.,2024-11-25,Beansprout,neutral,0.9401109218597412
https://www.reitsweek.com/2024/10/keppel-dc-reit-reports-strong-rent-reversions-for-3q-2024.html,Keppel DC REIT reports strong rent reversions for 3Q 2024,ByRachel Young ... Keppel DC REIT has reported strong rental reversions for its 3Q 2024. This performance includes a significant contract renewal...,2024-10-18,reitsweek,positive,0.9426528215408325
https://www.mingtiandi.com/real-estate/data-centres/keppel-dc-reit-enters-japan-with-140m-tokyo-data-centre-buy/,Keppel DC REIT Enters Japan With $140M Tokyo Data Centre Buy,Keppel DC REIT Enters Japan With $140M Tokyo Data Centre Buy ... Keppel DC REIT has agreed to buy a western Tokyo data centre at a deal value of...,2024-07-11,Mingtiandi,neutral,0.7651962637901306
https://www.mingtiandi.com/real-estate/people/chua-hsien-yang-to-take-over-as-keppel-reit-ceo-from-koh/,"Keppel REIT Names Chua Hsien Yang as CEO, Replacing Koh Wee Lih",Singapore's Keppel Ltd has named its head of mergers and acquisitions Chua Hsien Yang as Keppel REIT CEO to succeed Koh Wee Lih from 1 Jan.,2024-11-04,Mingtiandi,neutral,0.8674675226211548
https://thesmartinvestor.com.sg/searching-for-suitable-singapore-reits-1-must-have-quality-that-you-should-look-for/,Searching for Suitable Singapore REITs? 1 Must-Have Quality That You Should Look for,Income investors who are looking to add quality REITs to their portfolio should look out for this important attribute.,2024-12-10,The Smart Investor,neutral,0.8151656985282898
https://www.bnnbloomberg.ca/business/technology/2024/11/19/keppel-dc-reit-buys-genting-lane-data-centers-for-s1-billion/,Keppel DC REIT Buys Genting Lane Data Centers for S$1 Billion,Keppel DC REIT agreed to acquire two data center buildings in Singapore's Genting Lane in a deal valuing the assets at about S$1 billion ($747 million).,2024-11-18,BNN Bloomberg,neutral,0.8855732083320618
https://growbeansprout.com/keppel-dc-reit-1h24-dividends,Keppel DC REIT DPU falls by 9.9%: Our Quick Take,"Keppel DC REIT 1H24 distribution per unit decreased 9.9% year-on-year to 4.549 cents, compared to 5.051 cents in 1H23.",2024-07-28,Beansprout,negative,0.9028922915458679
https://growbeansprout.com/weekly-market-review-21-oct-2024,Keppel DC REIT and Parkway Life REIT in focus: Weekly Review with SIAS,We discuss key developments in the global equity market and also share more about Keppel DC REIT and Parkway Life REIT.,2024-10-21,Beansprout,neutral,0.9365873336791992
https://www.theedgesingapore.com/capital/brokers-calls/citi-maintains-buy-keppel-dc-reit-after-acquisition-two-data-centres-genting,Citi maintains ‘buy’ on Keppel DC REIT after acquisition of two data centres in Genting Lane,"According to KDC REIT, the acquisition will result in 1HFY2024 pro-forma distribution per unit (DPU) accretion of 8.1% and net asset value (NAV)...",2024-11-20,The Edge Singapore,neutral,0.8266517519950867
https://thesmartinvestor.com.sg/can-singapore-reits-thrive-in-a-high-interest-rate-environment/,Can Singapore REITs Thrive in a High Interest Rate Environment?,"With interest rates looking to stay high for longer, is there still an investment case to be made for REITs?",2025-01-13,The Smart Investor,neutral,0.6414430141448975
https://thesmartinvestor.com.sg/5-singapore-reits-taking-actions-to-mitigate-against-higher-for-longer-interest-rates/,5 Singapore REITs Taking Actions to Mitigate Against “Higher for Longer” Interest Rates,"In this era of higher interest rates, we introduce five REITs that are taking steps to mitigate the fall in their distributable income.",2025-02-26,The Smart Investor,positive,0.8042303323745728
https://dig.watch/updates/keppel-reit-expands-singapore-data-centre-portfolio,Keppel REIT expands Singapore data centre portfolio,"Keppel DC REIT will acquire full ownership of two data centres in Singapore, KDC SGP 7 and KDC SGP 8, as part of a $1.03 billion divestment deal.",2024-11-20,Digital Watch Observatory,positive,0.7821235060691833
https://www.stocksbnb.com/reports/keppel-dc-reit-rental-reversions-remain-robust-in-3q24/,Keppel DC REIT – Rental reversions remain robust in 3Q24,"3Q24 DPU of 2.501 Singapore cents (+0.4% YoY) exceeded our expectations, achieving 27% of our FY24e forecast.",2024-10-21,StocksBNB,positive,0.9394882321357727
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-introduces-green-financing-framework,Keppel DC REIT Introduces Green Financing Framework,Keppel DC REIT ( ($SG:AJBU) ) just unveiled an update. Keppel DC REIT has launched its first Green Financing Framework to enhance its...,2025-02-26,TipRanks,neutral,0.8115561008453369
https://thesmartinvestor.com.sg/5-singapore-reits-with-share-prices-hitting-their-52-week-highs-are-they-a-buy/,5 Singapore REITs with Share Prices Hitting Their 52-Week Highs: Are They a Buy?,The REIT sector is enjoying a strong rebound as interest rates look poised to fall. Here are five REITs that hit their 52-week high that you...,2024-09-11,The Smart Investor,neutral,0.7311804294586182
https://sbr.com.sg/markets-investing/news/keppel-dc-reit-acquire-tokyo-data-centre-1-201m,Keppel DC REIT to acquire Tokyo Data Centre 1 for $201m,"Strategically located in West Tokyo, Tokyo Data Centre 1 adheres to the latest seismic design standards and features a base isolation system.",2024-07-11,Singapore Business Review,neutral,0.9301760792732239
https://growbeansprout.com/3-singapore-reits-higher-dividends-nov-2024,3 Singapore REITs that raised their dividends recently,"Here are three Singapore REITs that managed to increase their dividends in the most recent quarter - Mapletree Industrial Trust, Keppel DC REIT, and AIMS APAC...",2024-11-15,Beansprout,positive,0.4813201427459717
https://thesmartinvestor.com.sg/interest-rates-poised-to-fall-4-singapore-reits-that-may-announce-acquisitions-to-grow-their-dpu/,Interest Rates Poised to Fall: 4 Singapore REITs That May Announce Acquisitions to Grow Their DPU,"With interest rates looking to head lower soon, here are four promising Singapore REITs that could be poised to announce yield-accretive...",2024-09-19,The Smart Investor,negative,0.7002285122871399
https://www.reitsweek.com/2025/02/keppel-dc-reit-sells-frankfurt-data-centre-for-eur50-million-to-sharpen-hyperscale-focus.html,Keppel DC REIT sells Frankfurt data centre for EUR50 million to sharpen hyperscale focus,"ByRachel Young ... Keppel DC REIT has announced the divestment of its 100% freehold interest in Kelsterbach Data Centre in Frankfurt, Germany, for EUR 50.0...",2025-02-19,reitsweek,positive,0.5624889731407166
https://thesmartinvestor.com.sg/5-singapore-stocks-well-positioned-to-pay-out-higher-dividends-in-2025/,5 Singapore Stocks Well-Positioned to Pay Out Higher Dividends in 2025,Here are five promising Singapore companies that look ready and able to pay higher dividends next year.,2024-11-26,The Smart Investor,positive,0.9407415986061096
https://thesmartinvestor.com.sg/4-singapore-reits-or-business-trusts-to-turn-your-attention-to-in-december/,4 Singapore REITs or Business Trusts to Turn Your Attention to in December,We highlight four interesting Singapore REITs and business trusts that could pique your attention.,2024-12-02,The Smart Investor,neutral,0.940224289894104
https://www.reitsweek.com/2024/11/keppel-dc-reit-launches-sgd985-equity-fundraising-to-acquire-two-data-centres.html,Keppel DC REIT launches SGD985 equity fundraising to acquire two data centres,"On the same day, Keppel DC REIT's sponsor Keppel Ltd announced the sale of its data centre joint venture to Keppel DC REIT for SGD1.38 billion.",2024-11-19,reitsweek,neutral,0.7893562912940979
https://irei.com/news/keppel-dc-reit-divests-german-data-center-asset-for-e50m-2/,Keppel DC REIT divests German data center asset for €50m,Keppel DC REIT Management Pte. Ltd. has entered into a sale and purchase agreement to divest its 100 percent freehold interest in...,2025-02-19,"Institutional Real Estate, Inc.",neutral,0.8700892329216003
https://irei.com/news/keppel-dc-reit-divests-german-data-center-asset-for-e50m/,Keppel DC REIT divests German data center asset for €50m,"Keppel DC REIT Management Pte. Ltd., in its capacity as manager of Keppel DC REIT, has entered into a sale and purchase agreement to divest...",2025-02-19,"Institutional Real Estate, Inc.",neutral,0.8700892329216003
https://www.businesstimes.com.sg/companies-markets/keppel-dc-reit-reports-13-7-lower-q1-dpu-s-0-02192-amid-loss-allowances,Keppel DC Reit reports 13.7% lower Q1 DPU of S$0.02192 amid loss allowances,Keppel DC Reit reports 13.7% lower Q1 DPU of S$0.02192 amid loss allowances · Keppel DC Reit to divest Sydney data centre for A$174 million.,2024-04-19,The Business Times,negative,0.9742882251739502
https://ciosea.economictimes.indiatimes.com/news/data-center/keppel-reit-divests-basis-bay-data-center-in-malaysia/117007350,Keppel REIT divests Basis Bay Data Center in Malaysia,Keppel DC REIT Management: The divestment is in line with the Keppel's proactive asset management strategy to optimise portfolio...,2025-01-07,ET CIOSEA,neutral,0.5687955617904663
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-reports-strong-2024-financial-results,Keppel DC REIT Reports Strong 2024 Financial Results,"Keppel DC REIT announced robust results for the full year ending December 31, 2024, showcasing a significant increase in gross revenue and net property income.",2025-02-19,TipRanks,positive,0.9428586959838867
https://www.datacenterdynamics.com/en/news/keppel-acquires-data-center-in-tokyo/,Keppel acquires data center in Tokyo,"Keppel has acquired a data center in Tokyo, Japan. Keppel DC REIT Management Pte. Ltd, manager of Keppel DC REIT, and Keppel Ltd. announced...",2024-07-11,Data Center Dynamics,neutral,0.9061236381530762
https://thesmartinvestor.com.sg/4-singapore-stocks-paying-out-dividends-in-february/,4 Singapore Stocks Paying Out Dividends in February,"As the Year of the Snake slithers in, it is also time for the very first earnings season of 2025. Income investors are watching corporate...",2025-02-19,The Smart Investor,neutral,0.692609429359436
https://www.theasset.com/article/51890/keppel-dc-reit-acquires-hyperscaler-data-centre-in-tokyo,Keppel DC REIT acquires hyperscaler data centre in Tokyo,The inclusion of Tokyo Data Centre 1 will enhance Keppel DC REIT's portfolio occupancy from 98.1% to 98.2% and increase the weighted average...,2024-07-11,The Asset,neutral,0.8947442770004272
https://www.tipranks.com/news/company-announcements/keppel-dc-reits-successful-preferential-offering-attracts-high-investor-interest,Keppel DC REIT’s Successful Preferential Offering Attracts High Investor Interest,Keppel DC REIT's Successful Preferential Offering Attracts High Investor Interest ... Keppel DC REIT (SG:AJBU) has released an update. ... and never...,2024-12-12,TipRanks,positive,0.9237163662910461
https://www.tradingview.com/news/mtnewswires.com:20241204:G2442686:0-singapore-shares-surge-despite-unrest-in-south-korea-keppel-dc-reit-shares-slide-3/,Singapore Shares Surge Despite Unrest in South Korea; Keppel DC REIT Shares Slide 3%,"Singapore Shares Surge Despite Unrest in South Korea; Keppel DC REIT Shares Slide 3% ... Singapore's stock market surged on Wednesday, despite...",2024-12-04,TradingView,negative,0.9428385496139526
https://www.businesstimes.com.sg/companies-markets/chua-hsien-yang-head-keppel-reits-manager-jan-1,Chua Hsien Yang to head Keppel Reit’s manager from Jan 1,"KEPPEL Reit's manager on Friday (Nov 1) announced that Chua Hsien Yang will be appointed as its chief executive from Jan 1, 2025.",2024-11-01,The Business Times,neutral,0.9441953301429749
https://digitalinfranetwork.com/news/keppel-dc-reit-enters-japan-with-hyperscaler-data-center-acquisition-in-tokyo/,Keppel DC REIT enters Japan with hyperscaler data center acquisition in Tokyo,"Keppel DC REIT and Keppel have entered into an agreement to acquire a 100% interest in a shell and core data centre located in Tokyo, Japan for JPY 23.4...",2024-07-11,Digital Infra Network,neutral,0.7461263537406921
https://www.telecompaper.com/news/keppel-dc-reit-launches-green-financing-framework--1528644,Keppel DC REIT launches green financing framework,Keppel DC REIT has established its inaugural green financing framework to bolster its sustainability efforts. The framework will guide...,2025-02-26,Telecompaper,neutral,0.8267936110496521
https://www.businesstimes.com.sg/companies-markets/singapores-data-centre-reits-fall-deepseek-threat-analysts-warn-fallout,Singapore’s data centre Reits fall on DeepSeek threat; analysts warn of fallout,Data centre-related real estate investment trusts (Reits) in Singapore already fell on Monday on the back of the saga surrounding DeepSeek.,2025-02-19,The Business Times,negative,0.9706388115882874
https://thesmartinvestor.com.sg/year-in-review-the-5-best-performing-reits-of-2024/,Year-in-Review: The 5 Best-Performing REITs of 2024,We take stock of five of the best-performing Singapore REITs that income investors may wish to add to their REIT watchlist for 2025.,2024-12-05,The Smart Investor,positive,0.7603330612182617
https://www.investing.com/news/analyst-ratings/citi-maintains-neutral-stance-on-keppel-reit-stock-with-sgd090-target-93CH-3832611,Citi maintains neutral stance on Keppel REIT stock with SGD0.90 target,"The report expressed caution regarding Keppel REIT (OTC:KREVF)'s future share price performance. High leverage, with a debt-to-equity ratio of 0.51, was cited...",2025-02-19,Investing.com,neutral,0.8791223168373108
https://www.theedgesingapore.com/capital/brokers-calls/analysts-mixed-keppel-dc-reit-after-japan-data-centre-acquisition,Analysts mixed on Keppel DC REIT after Japan data centre acquisition,Analysts mixed on Keppel DC REIT after Japan data centre acquisition ... Follow us on Facebook and join our Telegram channel for the latest...,2024-07-12,The Edge Singapore,negative,0.5984412431716919
https://growbeansprout.com/weekly-market-review-29-jul-2024,"Mapletree Logistics Trust, Mapletree Industrial Trust, Keppel DC REIT earnings: Weekly Review with SIAS","We share about Mapletree Logistics Trust, Mapletree Industrial Trust, and Keppel DC REIT in the latest Weekly Market Review.",2024-07-29,Beansprout,neutral,0.9168774485588074
https://thesmartinvestor.com.sg/weekly-singapore-stock-market-roundup-sti-dips-as-us-markets-retreat/,Weekly Singapore Stock Market Roundup: STI Dips as US Markets Retreat,"This week's Singapore market roundup highlights modest STI movements, Singtel's standout performance, and Keppel DC Reit's robust DPU...",2025-02-19,The Smart Investor,negative,0.9597460031509399
https://www.mingtiandi.com/real-estate/data-centres/keppel-buying-tokyo-data-centre-from-japans-mitsui-fudosan/,Keppel Buying Tokyo Data Centre Project From Mitsui Fudosan for Private Fund,"Singapore's Keppel Ltd has agreed to buy a hyperscale data centre project in western Tokyo from the facility's developer, real estate giant Mitsui Fudosan.",2024-11-05,Mingtiandi,neutral,0.9262151122093201
https://growbeansprout.com/reits-weekly-watch-20-oct-2024,Keppel DC REIT and Parkway Life REIT report higher dividends: REITs Weekly Watch,"Both Keppel DC REIT and ParkwayLife REIT saw a decline in their net property income, but still managed to report a slight increase in dividend per unit...",2024-10-20,Beansprout,positive,0.6037328839302063
https://www.edgeprop.sg/property-news/keppel-divest-genting-lane-data-centres-kdc-reit-138-bil,Keppel to divest Genting Lane data centres to KDC REIT for $1.38 bil,"Keppel, on Nov 19, announced that it will divest its data centre joint venture (JV) to Keppel DC REIT (KDC REIT) for a total gross divestment price of $1.38...",2024-11-18,EdgeProp Singapore,neutral,0.9364632368087769
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-expands-with-new-ai-ready-data-centers,Keppel DC REIT Expands with New AI-Ready Data Centers,"Keppel DC REIT is set to enhance its portfolio with the acquisition of two AI-ready data centers in Singapore, capitalizing on the growing demand for cloud and...",2024-12-13,TipRanks,positive,0.8395693302154541
https://theedgemalaysia.com/node/739797,Keppel DC REIT divests Basis Bay Data Centre in Cyberjaya at 2.6% above valuation,"SINGAPORE: The manager of Keppel DC REIT has announced it is divesting the Basis Bay Data Centre in Cyberjaya, Selangor Darul Ehsan,...",2025-01-03,The Edge Malaysia,negative,0.7164311408996582
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-issues-40-67-million-units-amidst-major-fundraising-effort,Keppel DC REIT Issues 40.67 Million Units Amidst Major Fundraising Effort,"Keppel DC REIT Issues 40.67 Million Units Amidst Major Fundraising Effort · Keppel DC REIT issued 40,670,000 units as part of a S$1.1 billion...",2025-02-19,TipRanks,positive,0.7218692302703857
https://growbeansprout.com/keppel-dc-reit-share-price-apr-2024,Keppel DC REIT near 1-year low. Is the worst over?,"What would Beansprout do? Keppel DC REIT's share price fall appears to be driven by a decline in its dividends, due to challenges faced with at...",2024-04-19,Beansprout,negative,0.9332108497619629
https://www.theedgesingapore.com/capital/brokers-calls/analysts-pleased-kdc-reits-3qfy2024-results-see-guangdong-dcs-key-earnings,"Analysts pleased with KDC REIT’s 3QFY2024 results, see Guangdong DCs as key earnings driver",Analysts are remaining upbeat on Keppel DC REIT (KDC REIT) after the REIT reported a “strong” set of results for the 3QFY2024 ended Sept 30...,2024-10-21,The Edge Singapore,positive,0.8965649604797363
https://thesmartinvestor.com.sg/specific-allocation-plan-keppel-dc-reit-preferential-offer/,Specific Allocation Plan: Keppel DC REIT Preferential Offer,Specific Allocation Plan: Keppel DC REIT Preferential Offer. We are taking up our entitlement for Keppel DC REIT's preferential offer of new units.,2024-12-02,The Smart Investor,neutral,0.896818220615387
https://www.businesstimes.com.sg/companies-markets/stocks-watch-singpost-nio-keppel-dc-reit-boustead,"Stocks to watch: SingPost, Nio, Keppel DC Reit, Boustead",The national postal service provider has officially proposed to sell its Australian business at an agreed enterprise value of A$1 billion (S$870 million).,2024-12-02,The Business Times,neutral,0.9464167952537537
https://www.reitsweek.com/2025/01/deepseek-rattles-data-centre-reits-as-investor-skepticism-grows.html,DeepSeek rattles data centre REITs as investor skepticism grows,Share prices of data centre real estate investment trusts (REITs) globally slumped over the past week after China-based artificial intelligence (AI) company...,2025-02-19,reitsweek,negative,0.917748212814331
https://www.businesstimes.com.sg/companies-markets/keppel-dc-reit-divest-sydney-data-centre-174-million,Keppel DC Reit to divest Sydney data centre for A$174 million,Keppel DC Reit to divest Sydney data centre for A$174 million ... The net proceeds from the floating rate notes will be used for purposes...,2024-04-16,The Business Times,neutral,0.9332612752914429
https://www.theedgesingapore.com/capital/brokers-calls/data-centre-s-reits-sell-overdone-and-unjustified-says-citi,"Data centre S-REITs’ sell-off ‘overdone’ and ‘unjustified’, says Citi","Analyst Brandon Lee has kept his ""buy"" calls on Keppel DC REIT, MINT and Digital Core REIT; he sees their unit price weaknesses as a ""good...",2025-02-19,The Edge Singapore,negative,0.947706937789917
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-issues-units-for-management-and-acquisition-fees,Keppel DC REIT Issues Units for Management and Acquisition Fees,An update from Keppel DC REIT ( ($SG:AJBU) ) is now available. Keppel DC REIT Management Pte. Ltd. announced the issuance of 5795119 units...,2025-02-26,TipRanks,neutral,0.9554886817932129
https://www.datacenterdynamics.com/en/news/keppel-dc-reit-signs-two-solar-ppas-in-ireland/,Keppel DC REIT signs two solar PPAs in Ireland,The companies have signed two long-term agreements for energy generated from two solar farms in Ireland to Keppel's two Dublin facilities.,2024-05-30,Data Center Dynamics,neutral,0.8014385104179382
https://www.straitstimes.com/business/companies-markets/singapores-data-centre-reits-fall-on-deepseek-threat-analysts-warn-of-fallout,Singapore’s data centre Reits fall on DeepSeek threat; analysts warn of fallout,Data centre-related real estate investment trusts (Reits) in Singapore fell on Jan 27 on the back of the saga surrounding DeepSeek.,2025-02-19,The Straits Times,negative,0.9706388115882874
https://www.businesstimes.com.sg/companies-markets/data-centre-s-reits-report-growth-latest-results,Data centre S-Reits report growth in latest results,"Among the actively traded real estate investment trusts in Singapore (S-Reits), five have exposure to DCs, including pure-play trusts Keppel DC Reit and...",2025-02-19,The Business Times,positive,0.9303178191184998
https://thesmartinvestor.com.sg/5-singapore-reits-smashing-through-their-52-week-highs-can-their-rally-continue/,5 Singapore REITs Smashing Through Their 52-Week Highs: Can Their Rally Continue?,These five REITs have rallied strongly along with indications of continued interest rate cuts. Can they continue to do well?,2024-09-24,The Smart Investor,positive,0.7034412622451782
https://www.straitstimes.com/business/keppel-dc-reit-posts-137-drop-in-q1-dpu,Keppel DC Reit posts 13.7% drop in Q1 DPU,"Keppel DC Reit posted a 13.7 per cent lower first-quarter distribution per unit (DPU) of 2.192 cents, compared with 2.541 cents in the year-ago period.",2024-04-19,The Straits Times,negative,0.9751273393630981
https://www.theedgesingapore.com/capital/brokers-calls/recession-fears-rise-and-risk-free-rates-drop-s-reits-could-benefit-jp-morgan,"As recession fears rise and risk-free rates drop, S-REITs could benefit, JP Morgan says","As recession risks rise to 40%, Fed could have at least 2 rate cuts, benefitting S-REITs borrowing costs while widening yield spreads could...",2025-03-12,The Edge Singapore,positive,0.8620510101318359
https://www.straitstimes.com/business/companies-markets/keppel-to-buy-ai-ready-data-centre-project-in-tokyo,Keppel to buy AI-ready data centre project in Tokyo,This is Keppel's first data centre development in Japan and second data centre asset in the country. Read more at straitstimes.com.,2024-11-06,The Straits Times,neutral,0.7953423857688904
https://datacentremagazine.com/data-centres/new-speakers-join-the-data-centre-live-2025-lineup,New Speakers Join the Data Centre LIVE 2025 Lineup,"Leading executives from Digital Realty, Keppel DC REIT Ireland and EcoDataCenter join the lineup of speakers for Data Centre LIVE 2025.",2024-12-10,Data Centre Magazine,neutral,0.8602796792984009
https://growbeansprout.com/3-best-singapore-reits-2024,Top 3 Singapore REITs of 2024,"The REIT sector may have been in the doldrums, but these three REITs posted the best performance in the S-REIT universe.",2024-12-26,Beansprout,neutral,0.9264660477638245
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-secures-significant-loan-facility,Keppel DC REIT Secures Significant Loan Facility,"Keppel DC REIT has secured a S$100 million revolving credit facility, with conditions that require repayment if the management structure changes.",2024-12-19,TipRanks,positive,0.9505919814109802
https://thesmartinvestor.com.sg/better-buy-keppel-dc-reit-vs-digital-core-reit-2/,Better Buy: Keppel DC REIT Vs Digital Core REIT,"Overall, Keppel DC REIT wins by having more positive attributes than Digital Core REIT. However, investors should also consider two other metrics.",2024-04-08,The Smart Investor,neutral,0.7378747463226318
https://www.thailand-business-news.com/asean/singapore/193895-s-reits-secondary-fundraising-set-to-rebound-in-2024-more-expected-to-leverage-capital-markets-next-year,Singapore-Listed REITs Set for Secondary Fundraising Growth by 2025,Singapore-listed real estate investment trusts (S-REITs) have secured over $2.8 billion through equity fundraising in 2024.,2025-02-19,Thailand Business News,positive,0.8543097376823425
https://www.datacenterdynamics.com/en/news/keppel-dc-reit-signs-wind-energy-ppa-with-greencoat-renewables-in-ireland/,Keppel DC Reit signs wind energy PPA with Greencoat Renewables in Ireland,Ireland's Greencoat Renewables has signed a power purchase agreement (PPA) with Keppel DC REIT that will see it supply the data center...,2024-04-18,Data Center Dynamics,neutral,0.8052077889442444
https://www.theedgesingapore.com/news/reits/keppel-reits-koh-wee-lih-step-down-chua-hsien-yang-replace-him,Keppel REIT’s Koh Wee Lih to step down; Chua Hsien Yang to replace him,"Koh Wee Lih, the CEO of Keppel REIT's manager will be stepping down from his role come Dec 31. As part of Keppel's rotation in leadership roles, Koh will be...",2024-11-01,The Edge Singapore,neutral,0.7403033375740051
https://www.techinasia.com/news/singapores-keppel-acquires-data-centers-101b-deal,Keppel-led JV sells 2 data centers in $1b deal,Keppel plans to transfer its data center joint venture with Cuscaden Peak Investments to Keppel DC REIT for approximately S$1.38 billion (US$1.01 billion).,2024-11-19,Tech in Asia,neutral,0.835986316204071
https://www.tipranks.com/news/company-announcements/keppel-dc-reit-launches-major-equity-fund-raising,Keppel DC REIT Launches Major Equity Fund Raising,This move is set to enhance the company's portfolio by acquiring stakes in two Singapore-based data center buildings. The preferential offering...,2024-12-01,TipRanks,neutral,0.5862457752227783
https://thesmartinvestor.com.sg/riding-the-ai-wave-with-data-centres-5-singapore-reits-and-business-trusts-for-your-watchlist/,Riding the AI Wave with Data Centres: 5 Singapore REITs and Business Trusts for Your Watchlist,The rapid expansion of Artificial Intelligence and Machine Learning has led to a higher demand for data centre space.,2024-06-03,The Smart Investor,neutral,0.9338629841804504
https://sg.finance.yahoo.com/news/keppel-dc-reit-sells-sydney-134117670.html,Keppel DC REIT sells Sydney data centre for $152 mil,Keppel DC REIT will sell its entire stake in Intellicentre Campus to Macquarie Data Centres Macquarie Park Property SubTST for $152.1 million.,2024-04-16,Yahoo,neutral,0.9298761487007141
https://www.datacenterdynamics.com/en/news/australias-macquarie-dc-acquires-intellicentre-campus-in-sydney-from-keppel/,Australia’s Macquarie DC acquires Intellicentre campus in Sydney from Keppel,"Macquarie acquire the existing Intellicentre 2 and Intellicentre 3 East land and buildings at 17-23 Talavera Rd, Macquarie Park for AU$174 million ($111.7m).",2024-04-16,Data Center Dynamics,neutral,0.8116642832756042
https://www.theedgesingapore.com/capital/brokers-calls/possible-swap-out-kdc-reits-guangdong-data-centre-23-stake-keppels-genting,Possible swap out of KDC REIT’s Guangdong data centre for 23% stake in Keppel’s Genting Lane data centre a win-win: DBS,An asset swap between Keppel DC REIT's (KDC REIT) Guangdong data centre properties worth $275 million and a 23% stake in Keppel Limited's Genting Lane data...,2024-06-02,The Edge Singapore,neutral,0.80064457654953
https://www.mingtiandi.com/real-estate/data-centres/keppel-dc-reit-selling-sydney-data-centres-to-macquarie/,Keppel DC REIT Selling Aussie Data Centres to Sovereign-Minded Macquarie for $112M,The SGX-listed trust is selling its Intellicentre Campus in Macquarie Park to a unit of Macquarie Technology Group's Macquarie Data Centres division for A$174...,2024-04-16,Mingtiandi,neutral,0.8298998475074768
https://thesmartinvestor.com.sg/4-singapore-reits-that-raised-their-dividends/,4 Singapore REITs That Raised Their Dividends,"Despite the REIT sector being under pressure, these four REITs managed to up their DPU.",2025-02-19,The Smart Investor,neutral,0.6355051398277283
https://www.straitstimes.com/business/keppel-reit-first-half-dpu-falls-34-amid-higher-borrowing-costs,Keppel Reit first-half DPU falls 3.4% amid higher borrowing costs,"Keppel Reit's distribution per unit (DPU) fell by 3.4 per cent to 2.8 cents for its first half-year ended June, from 2.9 cents the year before.",2024-07-30,The Straits Times,negative,0.9730150699615479
https://irei.com/news/keppel-jv-to-sell-two-ai-ready-hyperscale-data-centers-in-singapore-for-1b/,Keppel JV to divest two AI-ready hyperscale data centers in Singapore for $1b,Keppel is selling a Keppel-led data center joint venture to Keppel DC REIT for a total gross divestment price of S$1.38 billion ($1...,2024-11-19,"Institutional Real Estate, Inc.",neutral,0.8805012106895447
https://www.straitstimes.com/business/companies-markets/keppel-reit-to-replace-olam-on-sti-reserve-list-no-changes-to-constituents,"Keppel Reit to replace Olam on STI reserve list, no changes to constituents",Keppel Reit will replace food and agri-business giant Olam Group on the STI reserve list at the start of business on Sept 18.,2024-11-15,The Straits Times,neutral,0.9373570680618286
https://realassets.ipe.com/news/macquarie-technology-group-buys-two-data-centres-from-keppel-dc-reit/10072740.article,Macquarie Technology Group buys two data centres from Keppel DC REIT,Macquarie Technology Group buys two data centres from Keppel DC REIT ... Australian digital infrastructure company Macquarie Technology Group has...,2024-04-16,IPE Real Assets,neutral,0.8045786023139954
