link,title,snippet,date,source,sentiment,sentiment_score
https://www.theedgesingapore.com/news/reits/class-move-acquire-lyf-funan-singapore-part-its-portfolio-reconstitution-strategy-lift,CLAS's move to acquire lyf Funan Singapore is part of its portfolio reconstitution strategy to lift yields,CLAS' manager announced the proposed acquisition of lyf Funan from Ascott Serviced Residence Global Fund (ASRGF) at an agreed property value of $263 million.,2024-11-12,The Edge Singapore,positive,0.7770475149154663
https://www.edgeprop.sg/property-news/capitaland-ascott-trust-buys-lyf-funan-singapore-263-mil,CapitaLand Ascott Trust buys lyf Funan Singapore at $263 mil,CapitaLand Ascott Trust buys lyf Funan Singapore at $263 mil ... CapitaLand Ascott Trust (CLAS) has entered into an agreement with Ascott Serviced...,2024-09-30,EdgeProp.sg,neutral,0.930866003036499
https://www.businesstimes.com.sg/companies-markets/capitaland-ascott-trust-s-q1-gross-profit-rises-15,CapitaLand Ascott Trust’s Q1 gross profit rises 15%,CapitaLand Ascott Trust posts 14.1% rise in H2 DPS to S$0.038. The stapled group registered a 1 per cent loss for the quarter after factoring in...,2024-04-24,The Business Times,positive,0.9358776211738586
https://www.tipranks.com/news/company-announcements/capitaland-ascott-trust-reports-strong-financial-growth-in-2h-2024,CapitaLand Ascott Trust Reports Strong Financial Growth in 2H 2024,"CapitaLand Ascott Trust reported an 8% increase in gross profit for the second half of 2024, driven by strong operating performance and...",2025-02-19,TipRanks,positive,0.9514523148536682
https://theindependent.sg/capitaland-ascott-trusts-profit-in-h2-2024-reaches-s198m-up-8-yoy/,"CapitaLand Ascott Trust’s profit in H2 2024 reaches S$198M, up 8% YoY","CapitaLand Ascott Trust saw higher H2 2024 profits, with revenue per unit topping pre-pandemic levels and Japan surging 37%",2025-02-19,The Independent Singapore News,positive,0.9542518854141235
https://www.mingtiandi.com/real-estate/finance/capitaland-ascott-trust-q1-gross-profit-up-15-on-more-demand-bigger-portfolio/,"CapitaLand Ascott Trust Q1 Gross Profit Up 15% on More Demand, Bigger Portfolio","The REIT reported a fair-value gain on the year of S$156 million, marking a 2 percent increase in portfolio valuation, as a stronger operating...",2024-04-24,Mingtiandi,positive,0.9565466642379761
https://www.theedgesingapore.com/capital/brokers-calls/maybank-and-uob-kay-hian-maintain-buy-capitaland-ascott-trust,Maybank and UOB Kay Hian maintain ‘buy’ on CapitaLand Ascott Trust,Maybank and UOB Kay Hian maintain 'buy' on CapitaLand Ascott Trust ... Follow us on Facebook and join our Telegram channel for the latest updates.,2024-11-04,The Edge Singapore,neutral,0.9386957883834839
https://theindependent.sg/capitaland-ascott-trust-expands-japan-portfolio-with-two-hotel-acquisitions-worth-s178-5m/,CapitaLand Ascott Trust expands Japan portfolio with two hotel acquisitions worth S$178.5M,"SINGAPORE: On Friday, Jan 31, CapitaLand Ascott Trust (CLAS) announced that it has recently acquired two freehold limited-service hotels in...",2025-02-19,The Independent Singapore News,positive,0.8767724633216858
https://theindependent.sg/capitaland-investment-limited-to-record-141m-loss-as-it-reduces-stake-in-capitaland-ascott-trust/,CapitaLand Investment Limited to record $141M loss as it reduces stake in CapitaLand Ascott Trust,"ByJewel Stolarchuk ... SINGAPORE: CapitaLand Investment Limited (CLI) has announced the sale of 185,253,000 stapled securities, equivalent to a 4.88% stake, in...",2024-12-24,The Independent Singapore News,negative,0.9652656316757202
https://www.hospitalitynet.org/news/4122254.html,CapitaLand Ascott Trust fully acquires student accommodation property Standard at Columbia to boost income resilience,CapitaLand Ascott Trust fully acquires student accommodation property Standard at Columbia to boost income resilience · Acquisition is expected...,2024-06-04,Hospitality Net,positive,0.9199793338775635
https://www.travelandtourworld.com/news/article/capitaland-ascott-trust-earns-a-powerful-spot-in-sp-global-sustainability-yearbook-2025-as-the-only-lodging-trust-from-asia-pacific-leading-the-way-in-esg-excellence/,CapitaLand Ascott Trust earns a powerful spot in S&P Global Sustainability Yearbook 2025 as the only lodging trust from Asia Pacific leading the way in ESG excellence,"CapitaLand Ascott Trust earns a spot in S&P Global Sustainability Yearbook 2025, marking a major ESG milestone as the only Asia Pacific lodging trust...",2025-02-19,Travel And Tour World,positive,0.9093896746635437
https://sbr.com.sg/markets-investing/news/capitaland-investment-sells-488-stake-in-clas-162m,CapitaLand Investment sells 4.88% stake in CLAS for $162m,CapitaLand Investment Limited (CLI) has sold 185253000 or 4.88% stapled securities in CapitaLand Ascott Trust (CLAS).,2024-12-20,Singapore Business Review,neutral,0.9465856552124023
https://www.travelandtourworld.com/news/article/japan-welcomes-capitaland-ascott-trusts-major-over-twenty-billion-yen-hotel-acquisition/,Japan Welcomes CapitaLand Ascott Trust’s Major Over Twenty Billion Yen Hotel Acquisition,"CapitaLand Ascott Trust (CLAS) acquires two freehold, limited-service hotels in Japan for JPY21 billion, expanding its portfolio in the...",2025-02-19,Travel And Tour World,positive,0.84568190574646
https://sbr.com.sg/financial-services/news/capitaland-ascott-trust-secures-165m-ocbc-15degc-loan,Capitaland Ascott Trust secures $165m OCBC 1.5°C loan,Capitaland Ascott Trust (CLAS) has obtained a $165m sustainability-linked revolving credit facility from OCBC.,2024-08-06,Singapore Business Review,neutral,0.6887787580490112
https://sg.news.yahoo.com/capitaland-signs-mou-microsoft-ai-105920881.html,CapitaLand signs MoU with Microsoft on AI adoption,"(Left to right) Lee Chee Koon, Group CEO, CapitaLand Investment; Quah Ley Hoon, Group Chief Corporate Officer, CapitaLand Investment;...",2025-03-12,Yahoo News Singapore,positive,0.5694132447242737
https://www.stocksbnb.com/reports/capitaland-ascott-trust-occupancy-to-improve-with-adrs-stabilising/,CapitaLand Ascott Trust – Occupancy to improve with ADRs stabilising,No financials were provided in this business update. 1Q24 gross profit rose 15% YoY due to stronger operating performance and contributions...,2024-04-25,StocksBNB,positive,0.954018771648407
https://www.theedgesingapore.com/news/reits/funds-missing-clas-australia,Funds missing from CLAS in Australia,"A former finance manager with CapitaLand in Australia has allegedly been accused of faking tax, insurance and legal documents, and allegedly misappropriating...",2024-09-19,The Edge Singapore,negative,0.880066454410553
https://thesmartinvestor.com.sg/smart-look-at-the-week-ahead-tesla-alphabet-us-inflation-parkwaylife-reit-and-capitaland-ascott-trust/,"Smart Look At The Week Ahead: Tesla, Alphabet, US Inflation, ParkwayLife REIT and CapitaLand Ascott Trust",It could be make or break time for US interest rates next week when the Federal Reserve's preferred inflation gauge is released on Friday.,2024-07-20,The Smart Investor,neutral,0.9310968518257141
https://www.traveldailymedia.com/capitaland-ascott-returns-boosted-by-acquisitions-in-japan/,CapitaLand Ascott returns boosted by acquisitions in Japan,CapitaLand Ascott Trust (CLAS) announced its acquisition of two freehold limited-service hotels in Japan for an approximate total of SG$178.5 million on Friday.,2025-02-19,Travel Daily Media,positive,0.948494017124176
https://servicedapartmentnews.com/news/industry/ascott-reit-to-sell-interest-in-singapore-serviced-residence/,Ascott REIT to sell interest in Singapore serviced residence,A redevelopment of Liang Court in Singapore will see Ascott Reit sell part of its interest in Somerset Liang Court Singapore to developer CDL.,2024-12-20,Serviced Apartment News,neutral,0.915532112121582
https://www.4hoteliers.com/news/story/25109,"CapitaLand Ascott Trust enhances returns with acquisition of two hotels in Japan : Tuesday, 4th February 2025",CapitaLand Ascott Trust (CLAS) has acquired two freehold limited-service hotels in Japan for a total of JPY21 billion (S$178 million).,2025-02-19,4Hoteliers.com,positive,0.9406858086585999
https://growbeansprout.com/capitaland-ascott-trust-dividends-share-price-apr-2024,CapitaLand Ascott Trust raises dividends again. Can its recovery continue?,"CapitaLand Ascott Trust managed to grow its dividends in 2023 as it was able to ride on the recovery in the tourism sector, managed its...",2024-04-15,Beansprout,neutral,0.6819972395896912
https://www.tipranks.com/news/company-announcements/capitaland-ascott-trust-recognized-in-sp-global-sustainability-yearbook-2025,CapitaLand Ascott Trust Recognized in S&P Global Sustainability Yearbook 2025,The latest update is out from Ascott Residence ( ($SG:HMN) ). CapitaLand Ascott Trust has been recognized as the only lodging trust in Asia...,2025-02-19,TipRanks,neutral,0.7777780294418335
https://servicedapartmentnews.com/news/industry/standard-at-columbia-capitaland/,CapitaLand Ascott Trust acquires Standard at Columbia in full,CapitaLand Ascott Trust acquires Standard at Columbia in full ... US: CapitaLand Ascott Trust (CLAS) has acquired the remaining 10 per cent stake...,2024-06-04,Serviced Apartment News,neutral,0.944635808467865
https://www.travelnewsasia.com/news24/78-CapitaLandAscott.shtml,CapitaLand Ascott Trust Secures OCBC 1.5°C Loan,"CapitaLand Ascott Trust (CLAS) has secured an OCBC 1.5°C loan. With this SG$165 million sustainability-linked multi-currency revolving credit facility, CLAS...",2024-08-07,Travel News Asia,neutral,0.8982970714569092
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2024/december/capitaland-investment-advances-sustainability-leadership-in-2024.html,CapitaLand Investment advances Sustainability leadership in 2024 by progressing toward decarbonisation milestones and recognition in leading global indexes,"CapitaLand Investment (CLI), a global real asset manager, has entrenched its position as a world leader in sustainability with its selection as an index...",2024-12-30,CapitaLand,positive,0.9452912211418152
https://www.businesstimes.com.sg/companies-markets/s-reits-industrials-lead-institutional-outflow,"S-Reits, industrials lead institutional outflow","OVER the five trading sessions from Jan 31 to Feb 6, institutions were net sellers of Singapore stocks, leading to net institutional outflow...",2025-02-19,The Business Times,neutral,0.9411141872406006
https://www.afr.com/property/commercial/australian-executive-allegedly-stole-2-7m-from-singapore-s-capitaland-20240912-p5ka3u,Australian executive allegedly stole $2.7m from Singapore’s CapitaLand,One of Singapore's largest real estate developers was allegedly duped out of $2.7 million by a senior executive in Australia who has since disappeared in South...,2024-09-19,AFR,negative,0.7479372620582581
https://thesmartinvestor.com.sg/4-singapore-stocks-to-watch-for-in-july/,4 Singapore Stocks to Watch for in July,"Growth in profits and cash flows drives stock prices higher over time, yielding attractive capital gains for patient investors.",2024-07-01,The Smart Investor,neutral,0.892437219619751
https://sbr.com.sg/markets-investing/news/capitaland-ascott-trusts-profit-15-yoy-in-1q24,CapitaLand Ascott Trust's profit up 15% YoY in 1Q24,CapitaLand Ascott Trust's profit up 15% YoY in 1Q24. The REIT attributed the increase to stronger operating performance. CapitaLand Ascott Trust...,2024-04-24,Singapore Business Review,positive,0.9477787017822266
https://www.sgx.com/research-education/market-updates/20250210-s-reits-industrials-lead-institutional-outflow,"S-REITs, Industrials lead institutional outflow","Over the five trading sessions from Jan 31 to Feb 6, institutions were net sellers of Singapore stocks, leading to net institutional outflow of S$169 million.",2025-02-19,Singapore Exchange (SGX),neutral,0.9411141872406006
https://realassets.ipe.com/news/capitaland-ascott-to-sell-somerset-olympic-tower-tianjin-in-china/10076343.article,CapitaLand Ascott to sell Somerset Olympic Tower Tianjin in China,Lodging trust sells 185-unit apartment property as part of its plan to recycle capital and improve returns.,2024-10-22,IPE Real Assets,neutral,0.8534413576126099
https://www.hospitalityinvestor.com/investment/exclusive-stellar-japanese-market-drives-capitaland-takeover,Exclusive: Stellar Japanese market drives CapitaLand takeover,"The stellar prospects for Japanese hospitality is the driver behind a major takeover deal in Asia, which will see Singapore's CapitaLand Investment (CLI)...",2024-12-10,Hospitality Investor,positive,0.4917159974575043
https://thesmartinvestor.com.sg/smart-reads-of-the-week-reits-dividends-and-stocks-with-double-digit-growth/,"Smart Reads of the Week: REITs, Dividends and Stocks with Double-Digit Growth",We take a look at Singapore REITs that announced double-digit positive rental reversions and if that can potentially increase its distribution yield.,2024-11-03,The Smart Investor,positive,0.5624569654464722
https://www.cmcmarkets.com/en-sg/analysis/singapore-reits-turbo-charged-by-the-f1-grand-prix-a-winning-investment-strategy,Singapore REITs Turbo-Charged by the F1 Grand Prix: A Winning Investment Strategy?,"If you thought only airlines and cabs were cashing in on the F1 crowd, think again. Singapore's hotels are speeding ahead too.",2024-09-16,CMC Markets,neutral,0.5819704532623291
https://www.businesstimes.com.sg/companies-markets/ascott-china-forms-jv-jin-jiang-hotels-grow-apartment-hotel-brands-china,Ascott China forms JV with Jin Jiang Hotels to grow apartment hotel brands in China,The China business segment of Ascott has entered into a joint venture (JV) with Jin Jiang Hotels to expand their respective apartment hotel brands in China.,2024-10-23,The Business Times,neutral,0.6368427276611328
https://www.businesstimes.com.sg/companies-markets/demand-boosts-hospitality-s-reits-hotel-revpar,Demand boosts hospitality S-Reits’ hotel RevPAR,"Among the seven S-Reit sub-sectors, hospitality S-Reits are the fourth largest in terms of combined market capitalisation.",2024-07-14,The Business Times,positive,0.9288883805274963
https://ftnnews.com/travel-news/accommodation/capitaland-ascott-trust-profit-soars-by-12-as-global-travel-rebounds/,CapitaLand Ascott Trust Profit Soars by 12% as Global Travel Rebounds,"In the first half of 2024, CapitaLand Ascott Trust (CLAS) achieved a remarkable 12% increase in gross profit, reaching S$172.9 million.",2024-07-31,FTN news,positive,0.9490397572517395
https://www.businesstimes.com.sg/esg/sustainable-finance/capitaland-investment-lreit-slip-top-rankings-global-esg-benchmark-real-estate,"CapitaLand Investment, LReit slip from top rankings in global ESG benchmark for real estate",REAL estate organisations CapitaLand Investment (CLI) and Lendlease Global Commercial Real Estate Investment Trust (LReit) have slipped from...,2024-10-29,The Business Times,negative,0.9711059927940369
https://e.vnexpress.net/news/business/companies/south-korean-executive-allegedly-steals-1-8m-from-singapore-s-capitaland-4796059.html,South Korean executive allegedly steals $1.8M from Singapore’s CapitaLand,A senior executive has allegedly embezzled AUD2.7 million (US$1.8 million) from an Australian unit of Singapore's major property developer CapitaLand.,2024-09-23,VnExpress International,negative,0.6396746635437012
https://www.straitstimes.com/business/s-reits-hammered-by-interest-rate-fears-as-bond-yields-soar,Singapore Reits hammered by interest rate fears as bond yields soar,"Many Singapore-listed real estate investment trusts, commonly referred to as S-Reits, are trading close to 52-week lows as US 10- and 30-year government bond...",2024-11-13,The Straits Times,negative,0.9391401410102844
https://www.straitstimes.com/business/capitaland-investment-to-acquire-6-multifamily-properties-in-japan-for-141m,CapitaLand Investment to acquire 6 multi-family properties in Japan for $141.4m,"CapitaLand Investment (CLI) has entered into a forward purchase agreement to acquire six multi-family assets in Osaka, Japan, at a purchase price of $141.4...",2024-11-22,The Straits Times,neutral,0.888760507106781
https://growbeansprout.com/singapore-reits-dividend-yield-mpact-mlt,3 Singapore REITs with dividend yields above 6%,"In this post, I will be diving deeper into Mapletree Pan Asia Commercial Trust, Mapletree Logistics Trust, and CapitaLand Ascott Trust to find out if they are...",2024-10-11,Beansprout,positive,0.5020988583564758
https://thesmartinvestor.com.sg/4-singapore-reits-to-watch-out-for-in-august/,4 Singapore REITs to Watch Out for in August,"The REIT sector may have taken a beating in the past two years, but there may be a glimmer of hope on the horizon.",2024-07-31,The Smart Investor,neutral,0.7682541012763977
https://www.syfe.com/magazine/top-8-s-reits-with-highest-net-buys/,Best REITs in Singapore with the Highest Net Buys,Singapore REITs have had a tough start in 2024. The expectation that the Fed may delay rate cuts has weighed on sentiments toward S-REITs.,2024-07-30,Syfe,positive,0.5694296360015869
https://sg.news.yahoo.com/capitaland-investment-exceeds-divestment-target-165121352.html,CapitaLand Investment exceeds divestment target for 2024 following sale of ION Orchard,CapitaLand Investment (CLI) reported that it has exceeded its divestment target of $3 billion for 2024 including assets divested after the end of the third...,2024-11-05,Yahoo News Singapore,positive,0.7607161998748779
https://www.reitsweek.com/2024/10/frasers-hospitality-trust-to-face-higher-tax-rate-on-australian-distributions.html,Frasers Hospitality Trust to face higher tax rate on Australian distributions,"This change will result in a higher tax rate on distributions from FHTAT to FHT, impacting the REIT's distributable income and net asset value.",2024-10-10,reitsweek,positive,0.7200011014938354
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2023/august/CapitaLand_Ascott_Trust_530_8million_acquisition_three_lodging_assets_London_Dublin_Jakarta.html,"CapitaLand Ascott Trust proposes S$530.8 million acquisition of three lodging assets in London, Dublin and Jakarta","The three assets are a hotel in London, The Cavendish London; a hotel in Dublin, Temple Bar Hotel; and a serviced residence in Jakarta, Ascott...",2023-08-02,CapitaLand,neutral,0.7878535389900208
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2024/january/CapitaLand_Ascott_Trust_FY2023_Financial_Results.html,CapitaLand Ascott Trust increased FY 2023 Distribution per Stapled Security by 16% through stronger operating performance and new acquisitions,CapitaLand Ascott Trust (CLAS) has increased its distribution per Stapled Security (DPS) for FY 2023 by 16% year-on-year (yoy) to 6.57 cents.,2024-01-29,CapitaLand,positive,0.9551697969436646
https://www.mingtiandi.com/real-estate/finance/capitaland-ascott-trust-posts-25-jump-in-distribution/,CapitaLand Ascott Trust Posts 25% Distribution Jump for 2023,"CapitaLand Ascott Trust Posts 25% Distribution Jump for 2023 ... The global travel recovery drove demand at CapitaLand Ascott Trust in 2023, with...",2024-01-29,Mingtiandi,positive,0.9334348440170288
https://www.straitstimes.com/business/capitaland-ascott-trust-posts-141-rise-in-second-half-dps-to-38-cents,CapitaLand Ascott Trust posts 14.1% rise in second-half DPS to 3.8 cents,CapitaLand Ascott Trust posts 14.1% rise in second-half DPS to 3.8 cents.,2024-01-29,The Straits Times,positive,0.9490806460380554
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2023/november/CLAS_divests_two_hotels_in_Australia_AUD109million.html,CapitaLand Ascott Trust divests two hotels in Australia for AUD109.0 million,"CapitaLand Ascott Trust (CLAS) is divesting two mature hotels in Sydney, Australia to an unrelated third party for a total of AUD109.0 million (S$95.6 million).",2023-11-06,CapitaLand,neutral,0.8953937292098999
https://sg.finance.yahoo.com/news/could-happen-capitaland-ascott-trusts-014835269.html,What could happen to CapitaLand Ascott Trust's perps ahead of Sept 4 call date?,"CLAS did not call its 3.68% $250 million perpetual securities on its first call date of June 30, 2020. Instead, CLAS' manager announced they...",2024-03-17,Yahoo,negative,0.5682221055030823
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2023/september/CLAS_completes_divestment_four_properties_france_444million.html,CapitaLand Ascott Trust completes divestment of four properties in regional France for EUR44.4 million,CapitaLand Ascott Trust (CLAS) has completed the divestment of four mature serviced residences in regional France to an unrelated third party for a total of...,2023-09-25,CapitaLand,neutral,0.8769698143005371
https://www.mingtiandi.com/real-estate/outbound-investment/capitaland-ascott-trust-to-buy-three-hotels-for-268m/,"CapitaLand Ascott Trust to Buy Hotels in London, Dublin, Jakarta for $268M",CapitaLand Ascott Trust plans to buy a pair of hotels in Europe and a serviced apartment building in Southeast Asia for a total of S$357.8 million ($267.5...,2023-08-02,Mingtiandi,neutral,0.8332130908966064
https://thesmartinvestor.com.sg/better-buy-capitaland-ascott-trust-vs-cdl-hospitality-trusts/,Better Buy: CapitaLand Ascott Trust Vs CDL Hospitality Trusts,"We decided to compare the two largest hospitality trusts by market capitalisation, namely CapitaLand Ascott Trust (SGX: HMN), or CLAS, and CDL Hospitality...",2023-01-11,The Smart Investor,neutral,0.799828827381134
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2022/sep/Unified-Branding-of-CapitaLand-REITs-and-Business-Trusts.html,"Change of names for Ascendas Reit, Ascott Residence Trust and Ascendas India Trust","The managers of Ascendas Real Estate Investment Trust, Ascott Residence Trust and Ascendas India Trust have issued respective announcements...",2022-09-27,CapitaLand,neutral,0.9546917080879211
https://www.straitstimes.com/business/capitaland-ascott-trust-to-sell-citadines-property-for-148-million,CapitaLand Ascott Trust to sell Citadines property for $148 million,CapitaLand Ascott Trust (Clas) is divesting Citadines Mount Sophia Singapore for $148 million in a deal that is estimated to be completed in the first quarter...,2024-02-02,The Straits Times,neutral,0.9396557807922363
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2023/december/CLAS_divests_three_hotels_Japan_107billion.html,CapitaLand Ascott Trust divests three hotels in Japan for JPY10.7 billion,"CapitaLand Ascott Trust (CLAS) is divesting three hotels in Osaka, Japan to an unrelated third party for a total of JPY10.7 billion (S$99.8 million).",2023-12-17,CapitaLand,neutral,0.9012989401817322
https://www.theedgesingapore.com/capital/reits/what-could-happen-capitaland-ascott-trusts-perps-ahead-sept-4-call-date,What could happen to CapitaLand Ascott Trust's perps ahead of Sept 4 call date?,"CLAS did not call its 3.68% $250 million perpetual securities on its first call date of June 30, 2020. Instead, CLAS' manager announced they...",2024-03-18,The Edge Singapore,negative,0.5682221055030823
https://growbeansprout.com/capitaland-ascott-trust-preferential-offering-allotment-result-2023,CapitaLand Ascott Trust Preferential Offering Undersubscribed: What does it mean for unitholders?,What you need to know about CapitaLand Ascott Trust Preferential Offering allotment result · #1 – Preferential offering undersubscribed by...,2023-08-28,Beansprout,neutral,0.9263567924499512
https://www.straitstimes.com/business/companies-markets/keppel-reit-to-replace-olam-on-sti-reserve-list-no-changes-to-constituents,"Keppel Reit to replace Olam on STI reserve list, no changes to constituents",Keppel Reit will replace food and agri-business giant Olam Group on the STI reserve list at the start of business on Sept 18.,2024-11-15,The Straits Times,neutral,0.9373570680618286
https://www.straitstimes.com/business/capitaland-investment-q1-revenue-dips-02-to-650-million,CapitaLand Investment Q1 revenue dips 0.2% to $650 million,"CapitaLand Investment (CLI) reported total revenue of $650 million for the first quarter ended March, down 0.2 per cent from $651 million in the same period in...",2024-04-26,The Straits Times,negative,0.9747246503829956
https://www.businesstimes.com.sg/companies-markets/capitaland-ascott-trust-divest-two-sydney-hotels-a109-million,CapitaLand Ascott Trust to divest two Sydney hotels for A$109 million,"Clas is to divest two hotels in Sydney, Australia for A$109 million (S$95.6 million) to an unrelated third party, the managers said in a press statement on...",2023-11-06,The Business Times,neutral,0.9291587471961975
https://growbeansprout.com/capitaland-ascott-trust-preferential-offering-2023,CapitaLand Ascott Trust Preferential Offering: What should unitholders do?,CapitaLand Ascott Trust Preferential Offering: What should unitholders do? ... Why trust Beansprout? We're licensed by the Monetary Authority of...,2023-08-16,Beansprout,neutral,0.9411826133728027
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2024/february/clas_divests_citadines_mount_sophia_singapore_148_million.html,CapitaLand Ascott Trust divests Citadines Mount Sophia Singapore for S$148 million,CapitaLand Ascott Trust (CLAS) is divesting Citadines Mount Sophia Singapore to an unrelated third party for S$148 million.,2024-02-02,CapitaLand,neutral,0.9330637454986572
https://thesmartinvestor.com.sg/top-stock-market-highlights-of-the-week-keppel-dc-reit-capitaland-ascott-trust-and-elite-commercial-reit/,"Top Stock Market Highlights of the Week: Keppel DC REIT, CapitaLand Ascott Trust and Elite Commercial REIT",A data centre REIT issues a letter of demand while a UK office REIT undertakes an equity fundraising exercise to lower its gearing.,2023-12-23,The Smart Investor,neutral,0.8579086661338806
https://www.mingtiandi.com/real-estate/people/lui-chong-chee-to-chair-capitaland-ascott-trust/,Lui Chong Chee to Chair CapitaLand Ascott Trust,Lui Chong Chee to Chair CapitaLand Ascott Trust ... CapitaLand Ascott Trust has appointed Lui Chong Chee as the next chairman of the Singapore-...,2024-03-12,Mingtiandi,neutral,0.925919771194458
https://www.edgeprop.sg/property-news/capitaland-ascott-trust-top-pick-some-analysts-following-1hfy2023-results-dps-19-y-o-y,"CapitaLand Ascott Trust 'top pick' of some analysts following 1HFY2023 results, DPS up 19% y-o-y","CapitaLand Ascott Trust 'top pick' of some analysts following 1HFY2023 results, DPS up 19% y-o-y ... Analysts are positive on CapitaLand Ascott...",2023-07-31,EdgeProp.sg,positive,0.9449860453605652
https://www.businesstimes.com.sg/companies-markets/bob-tan-retire-chairman-capitaland-ascott-trust-s-boards,Bob Tan to retire as chairman of CapitaLand Ascott Trust’s boards,"Vivienne Tay ... LUI Chong Chee will replace Bob Tan as chairman of CapitaLand Ascott Trust's (Clas) boards starting from Apr 22, the managers...",2024-03-11,The Business Times,neutral,0.8990111351013184
https://thesmartinvestor.com.sg/top-stock-market-highlights-of-the-week-capitaland-ascott-trust-us-credit-rating-and-achieving-financial-freedom/,"Top Stock Market Highlights of the Week: CapitaLand Ascott Trust, US Credit Rating and Achieving Financial Freedom","Consumers scored 60 out of 100 when it came to feeling financially free, and it will take approximately 27 years to accumulate a median level of...",2023-08-05,The Smart Investor,positive,0.7564576268196106
https://www.straitstimes.com/business/companies-markets/capitaland-ascott-trust-to-sell-three-japanese-hotels-for-107b-yen,CapitaLand Ascott Trust to sell three Japanese hotels for $100 million,"CapitaLand Ascott Trust is divesting three hotels in Osaka, Japan to an unrelated third party for a total of 10.7 billion yen (S$100 million).",2023-12-17,The Straits Times,neutral,0.8514323830604553
https://www.theedgesingapore.com/capital/reit-watch/s-reits-singapore-focus-can-continue-grow-says-koh-principal-asset-management,"S-REITs with Singapore focus can continue to grow, says Koh of Principal Asset Management","S-REITs with a Singapore focus have fared a lot better in terms of maintaining distributions per unit (DPU), occupancy and rents than those with an overseas...",2024-06-20,The Edge Singapore,positive,0.9409254193305969
https://www.mingtiandi.com/real-estate/finance/capitaland-ascott-trust-selling-osaka-hotels-to-alyssa-managed-fund-for-75m/,CapitaLand Ascott Trust Selling Osaka Hotels to Alyssa-Managed Fund for $75M,CapitaLand Ascott Trust Selling Osaka Hotels to Alyssa-Managed Fund for $75M ... CapitaLand Ascott Trust announced on Sunday that it will divest...,2023-12-18,Mingtiandi,neutral,0.9229797124862671
https://www.businesstimes.com.sg/companies-markets/capitaland-ascott-trust-revpau-88-q3-higher-occupancy-adr,"CapitaLand Ascott Trust RevPAU up 88% in Q3 on higher occupancy, ADR",CapitaLand Ascott Trust retains 'global sector leader' title under sustainability rankings · Singapore Airlines (SIA) was one of the best...,2022-10-28,The Business Times,positive,0.9559381008148193
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2022/oct/CLAS_partners_with_IFC_first_SLB_hospitality_sector.html,CapitaLand Ascott Trust partners with the International Finance Corporation on its first sustainability-linked bond in the hospitality sector,CapitaLand Ascott Trust (CLAS) has partnered with the International Finance Corporation (IFC) to launch IFC's first sustainability-linked bond in the...,2022-10-31,CapitaLand,positive,0.8089302182197571
https://www.businesstimes.com.sg/companies-markets/capitaland-ascott-trust-sell-citadines-mount-sophia-singapore-s148-million,CapitaLand Ascott Trust to sell Citadines Mount Sophia Singapore for S$148 million,Clas is divesting Citadines Mount Sophia Singapore for S$148 million in a deal that is estimated to complete in the first quarter of 2024.,2024-02-02,The Business Times,neutral,0.9167073369026184
https://www.businesstimes.com.sg/companies-markets/capitaland-ascott-trust-proposes-renewal-three-french-master-leases,CapitaLand Ascott Trust proposes renewal of three French master leases,The holding company that owns serviced residence Ascott Kuningan Jakarta will be acquired for US$40 million – based on a consolidated NAV of US...,2023-10-09,The Business Times,neutral,0.8229640126228333
https://www.capitaland.com/en/about-capitaland/newsroom/news-releases/international/2024/march/CLAS_Chairman_Bob_Tan_retirement_Lui_Chong_Chee_new.html,Mr Bob Tan to retire as Chairman of the Boards of CapitaLand Ascott Trust; Mr Lui Chong Chee appointed as new Chairman effective 22 April 2024,CapitaLand Ascott Trust (CLAS) has announced that Mr Bob Tan will retire as the Chairman of CapitaLand Ascott Trust Management Limited.,2024-03-11,CapitaLand,neutral,0.9407056570053101
https://drwealth.com/capitaland-investment-distribute-ascott-trust-units/,"CapitaLand Investment distributes Ascott Trust units, more to come?","Conclusion. This dividend in specie is expected to be a one-time event as CLIM's stake in the remaining REITs is below 30%, making it unlikely...",2023-03-01,Dr Wealth,neutral,0.9392727017402649
https://www.mingtiandi.com/real-estate/finance/capitaland-ascott-trust-selling-pair-of-sydney-hotels-for-71m/,Singapore’s CapitaLand Ascott Trust Selling Pair of Sydney Hotels for $71M,Singapore's CapitaLand Ascott Trust Selling Pair of Sydney Hotels for $71M ... CapitaLand Ascott Trust has agreed to sell two Sydney hotels for A...,2023-11-06,Mingtiandi,neutral,0.8629935383796692
